outer_seed,variant,variant_config/use_mask,variant_config/do_posthoc_pruning,variant_config/apply_masks_for_structure,variant_config/leaf_budget_on,metric/monitor_metric,metric/stage1_es_metric,metric/stage1_select_metric,metric/stage2_es_metric,metric/final_batch_size,hp/B_depth_leaf_budget_triple,hp/tau_cdf,hp/lr_feature,hp/lr_thresh,hp/lr_leaf,hp/lr_mask,hp/loss_type,hp/B,hp/D,hp/leaf_budget_K,hp/nominal_leaves,hp/leaf_budget_ratio,hp/hpo_batch_size,hp/final_batch_size,timing/final_fit_time_sec_full_train_from_cfg,timing/epochs_ran,raw/train/loss,raw/train/accuracy,raw/train/balanced_acc,raw/train/mcc,raw/train/aucroc,raw/train/auprc,raw/train/f1_macro,raw/train/ppv,raw/train/npv,raw/train/tn,raw/train/fp,raw/train/fn,raw/train/tp,raw/train/secs,raw/val/loss,raw/val/accuracy,raw/val/balanced_acc,raw/val/mcc,raw/val/aucroc,raw/val/auprc,raw/val/f1_macro,raw/val/ppv,raw/val/npv,raw/val/tn,raw/val/fp,raw/val/fn,raw/val/tp,raw/val/secs,raw/test/loss,raw/test/accuracy,raw/test/balanced_acc,raw/test/mcc,raw/test/aucroc,raw/test/auprc,raw/test/f1_macro,raw/test/ppv,raw/test/npv,raw/test/tn,raw/test/fp,raw/test/fn,raw/test/tp,raw/test/secs,raw/gap_train_test/fn,raw/gap_train_val/fn,raw/gap_val_test/fn,raw/gap_train_test/tn,raw/gap_train_val/tn,raw/gap_val_test/tn,raw/gap_train_test/fp,raw/gap_train_val/fp,raw/gap_val_test/fp,raw/gap_train_test/tp,raw/gap_train_val/tp,raw/gap_val_test/tp,raw/cx/routable_leaves,raw/cx/routable_branches_effective,raw/cx/decision_nodes,raw/cx/passthrough_nodes,raw/cx/arity_2_nodes,raw/cx/arity_3plus_nodes,raw/cx/trainval_pathlen_mean,raw/cx/trainval_pathlen_median,raw/cx/trainval_pathlen_p90,raw/cx/trainval_n,raw/cx/test_pathlen_mean,raw/cx/test_pathlen_median,raw/cx/test_pathlen_p90,raw/cx/test_n,pp/train/loss,pp/train/accuracy,pp/train/balanced_acc,pp/train/mcc,pp/train/aucroc,pp/train/auprc,pp/train/f1_macro,pp/train/ppv,pp/train/npv,pp/train/tn,pp/train/fp,pp/train/fn,pp/train/tp,pp/train/secs,pp/val/loss,pp/val/accuracy,pp/val/balanced_acc,pp/val/mcc,pp/val/aucroc,pp/val/auprc,pp/val/f1_macro,pp/val/ppv,pp/val/npv,pp/val/tn,pp/val/fp,pp/val/fn,pp/val/tp,pp/val/secs,pp/test/loss,pp/test/accuracy,pp/test/balanced_acc,pp/test/mcc,pp/test/aucroc,pp/test/auprc,pp/test/f1_macro,pp/test/ppv,pp/test/npv,pp/test/tn,pp/test/fp,pp/test/fn,pp/test/tp,pp/test/secs,pp/gap_train_test/fn,pp/gap_train_val/fn,pp/gap_val_test/fn,pp/gap_train_test/tn,pp/gap_train_val/tn,pp/gap_val_test/tn,pp/gap_train_test/fp,pp/gap_train_val/fp,pp/gap_val_test/fp,pp/gap_train_test/tp,pp/gap_train_val/tp,pp/gap_val_test/tp,pp/cx/routable_leaves,pp/cx/routable_branches_effective,pp/cx/decision_nodes,pp/cx/passthrough_nodes,pp/cx/arity_2_nodes,pp/cx/arity_3plus_nodes,pp/cx/train_reached_internal_nodes_full_depth,pp/cx/train_allocated_leaves_full_depth,pp/cx/train_active_branches_full_depth,pp/cx/trainhit_decision_nodes_full_depth,pp/cx/trainhit_passthrough_nodes_full_depth,pp/cx/trainhit_branches_effective_full_depth,pp/cx/pp_trainval_redirected_allocated_leaves_full_depth,pp/cx/pp_test_redirected_allocated_leaves_full_depth,pp/cx/trainval_pathlen_mean,pp/cx/trainval_pathlen_median,pp/cx/trainval_pathlen_p90,pp/cx/trainval_n,pp/cx/test_pathlen_mean,pp/cx/test_pathlen_median,pp/cx/test_pathlen_p90,pp/cx/test_n,dataset_folder,dataset_dir,dataset_id,dataset_name,n_samples,n_features,n_num_features,n_cat_features,final/test/balanced_acc,final/test/aucroc,final/test/acc,final/test/f1_macro,final/cx/test_pathlen_decisions_mean,final/cx/routable_leaves,final/cx/decision_nodes,final/cx/routable_branches_effective
2,A_no_mask_no_pp,False,False,False,False,balanced_acc,val_loss,val_loss,val_bacc,51,B4_D3_K12,0.6930284638636558,0.0399635162774799,0.0120472880554926,0.001828004424208,0.0109658545445918,balanced_bce,4,3,12,64,0.1875,40,51,12.708173654973509,,0.5576,0.785,0.7813,0.5671,0.7813,0.7026,0.7825,0.7909,0.7806,274,55,77,208,0.0065,0.5656,0.7727,0.7668,0.5423,0.7668,0.6883,0.7684,0.7903,0.7609,70,13,22,49,0.002,0.5798,0.7513,0.7441,0.4993,0.7441,0.6646,0.7456,0.7733,0.7373,87,17,31,58,0.0023,46.0,55.0,-9.0,187.0,204.0,-17.0,38.0,42.0,-4.0,150.0,159.0,-9.0,6,9,4,4,3,1,2.0,2.0,2.0,768,2.0,2.0,2.0,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpenML_45557_Mammographic-Mass-Data-Set,OpenML_45557_Mammographic-Mass-Data-Set,45557,Mammographic-Mass-Data-Set,961,4,2,2,,,,,,,,
2,B_mask_no_pp,True,False,True,False,balanced_acc,val_loss,val_loss,val_bacc,51,B4_D3_K12,0.6930284638636558,0.0399635162774799,0.0120472880554926,0.001828004424208,0.0109658545445918,balanced_bce,4,3,12,64,0.1875,40,51,14.757124476134775,,0.5694,0.772,0.7776,0.5576,0.8041,0.6983,0.7719,0.7114,0.8487,230,99,41,244,0.0071,0.5775,0.7922,0.796,0.5911,0.8026,0.7021,0.7922,0.7407,0.8493,62,21,11,60,0.0024,0.5855,0.7668,0.7683,0.5349,0.782,0.6777,0.7664,0.7292,0.8041,78,26,19,70,0.0025,22.0,30.0,-8.0,152.0,168.0,-16.0,73.0,78.0,-5.0,174.0,184.0,-10.0,8,13,6,2,5,1,2.692708333333333,3.0,3.0,768,2.6424870466321244,3.0,3.0,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpenML_45557_Mammographic-Mass-Data-Set,OpenML_45557_Mammographic-Mass-Data-Set,45557,Mammographic-Mass-Data-Set,961,4,2,2,,,,,,,,
2,C_mask_pp,True,True,True,False,balanced_acc,val_loss,val_loss,val_bacc,51,B4_D3_K12,0.6930284638636558,0.0399635162774799,0.0120472880554926,0.001828004424208,0.0109658545445918,balanced_bce,4,3,12,64,0.1875,40,51,15.442244309931992,,0.5694,0.772,0.7776,0.5576,0.8041,0.6983,0.7719,0.7114,0.8487,230,99,41,244,0.0067,0.5775,0.7922,0.796,0.5911,0.8026,0.7021,0.7922,0.7407,0.8493,62,21,11,60,0.0021,0.5855,0.7668,0.7683,0.5349,0.782,0.6777,0.7664,0.7292,0.8041,78,26,19,70,0.0022,22.0,30.0,-8.0,152.0,168.0,-16.0,73.0,78.0,-5.0,174.0,184.0,-10.0,8,13,6,2,5,1,2.692708333333333,3.0,3.0,768,2.6424870466321244,3.0,3.0,193,0.5694,0.772,0.7776,0.5576,0.8041,0.6983,0.7719,0.7114,0.8487,230.0,99.0,41.0,244.0,0.0102,0.5775,0.7922,0.796,0.5911,0.8026,0.7021,0.7922,0.7407,0.8493,62.0,21.0,11.0,60.0,0.003,0.5855,0.7668,0.7683,0.5349,0.782,0.6777,0.7664,0.7292,0.8041,78.0,26.0,19.0,70.0,0.0037,22.0,30.0,-8.0,152.0,168.0,-16.0,73.0,78.0,-5.0,174.0,184.0,-10.0,4.0,6.0,3.0,3.0,3.0,0.0,6.0,4.0,9.0,3.0,3.0,6.0,4.0,4.0,2.0364582538604736,2.0,3.0,768.0,2.1036269664764404,2.0,3.0,193.0,OpenML_45557_Mammographic-Mass-Data-Set,OpenML_45557_Mammographic-Mass-Data-Set,45557,Mammographic-Mass-Data-Set,961,4,2,2,0.7683,0.782,,0.7664,,4.0,3.0,6.0
2,D_no_mask_pp,False,True,False,False,balanced_acc,val_loss,val_loss,val_bacc,51,B4_D3_K12,0.6930284638636558,0.0399635162774799,0.0120472880554926,0.001828004424208,0.0109658545445918,balanced_bce,4,3,12,64,0.1875,40,51,12.822183813899755,,0.5576,0.785,0.7813,0.5671,0.7813,0.7026,0.7825,0.7909,0.7806,274,55,77,208,0.007,0.5656,0.7727,0.7668,0.5423,0.7668,0.6883,0.7684,0.7903,0.7609,70,13,22,49,0.0022,0.5798,0.7513,0.7441,0.4993,0.7441,0.6646,0.7456,0.7733,0.7373,87,17,31,58,0.0026,46.0,55.0,-9.0,187.0,204.0,-17.0,38.0,42.0,-4.0,150.0,159.0,-9.0,6,9,4,4,3,1,2.0,2.0,2.0,768,2.0,2.0,2.0,193,0.5576,0.785,0.7813,0.5671,0.7813,0.7026,0.7825,0.7909,0.7806,274.0,55.0,77.0,208.0,0.0104,0.5656,0.7727,0.7668,0.5423,0.7668,0.6883,0.7684,0.7903,0.7609,70.0,13.0,22.0,49.0,0.0037,0.5798,0.7513,0.7441,0.4993,0.7441,0.6646,0.7456,0.7733,0.7373,87.0,17.0,31.0,58.0,0.004,46.0,55.0,-9.0,187.0,204.0,-17.0,38.0,42.0,-4.0,150.0,159.0,-9.0,2.0,2.0,1.0,4.0,1.0,0.0,5.0,2.0,6.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,768.0,1.0,1.0,1.0,193.0,OpenML_45557_Mammographic-Mass-Data-Set,OpenML_45557_Mammographic-Mass-Data-Set,45557,Mammographic-Mass-Data-Set,961,4,2,2,0.7441,0.7441,,0.7456,,2.0,1.0,2.0
3,A_no_mask_no_pp,False,False,False,False,balanced_acc,val_loss,val_loss,val_bacc,51,B3_D4_K12,0.6636845574068749,0.0082007491601639,0.0031789378843864,0.0226605072225594,0.0059414855644168,balanced_bce,3,4,12,81,0.1481481481481481,40,51,10.06465108692646,,0.476,0.8127,0.8121,0.6238,0.8501,0.7987,0.8119,0.7951,0.8282,270,59,56,229,0.007,0.508,0.7857,0.79,0.5795,0.8286,0.7361,0.7857,0.7317,0.8472,61,22,11,60,0.0023,0.4726,0.8135,0.8156,0.6293,0.8527,0.7681,0.8132,0.7732,0.8542,82,22,14,75,0.0025,42.0,45.0,-3.0,188.0,209.0,-21.0,37.0,37.0,0.0,154.0,169.0,-15.0,16,28,13,1,11,2,3.8619791666666665,4.0,4.0,768,3.844559585492228,4.0,4.0,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpenML_45557_Mammographic-Mass-Data-Set,OpenML_45557_Mammographic-Mass-Data-Set,45557,Mammographic-Mass-Data-Set,961,4,2,2,,,,,,,,
3,B_mask_no_pp,True,False,True,False,balanced_acc,val_loss,val_loss,val_bacc,51,B3_D4_K12,0.6636845574068749,0.0082007491601639,0.0031789378843864,0.0226605072225594,0.0059414855644168,balanced_bce,3,4,12,81,0.1481481481481481,40,51,9.465116910636423,,0.4682,0.8176,0.8192,0.6368,0.8517,0.7754,0.8174,0.7818,0.8534,262,67,45,240,0.0073,0.54,0.7792,0.784,0.568,0.8054,0.7144,0.7792,0.7229,0.8451,60,23,11,60,0.002,0.5366,0.7927,0.7972,0.5939,0.7978,0.6999,0.7927,0.7379,0.8556,77,27,13,76,0.0024,32.0,34.0,-2.0,185.0,202.0,-17.0,40.0,44.0,-4.0,164.0,180.0,-16.0,9,15,7,5,6,1,2.7578125,3.0,3.0,768,2.715025906735751,3.0,3.0,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpenML_45557_Mammographic-Mass-Data-Set,OpenML_45557_Mammographic-Mass-Data-Set,45557,Mammographic-Mass-Data-Set,961,4,2,2,,,,,,,,
3,C_mask_pp,True,True,True,False,balanced_acc,val_loss,val_loss,val_bacc,51,B3_D4_K12,0.6636845574068749,0.0082007491601639,0.0031789378843864,0.0226605072225594,0.0059414855644168,balanced_bce,3,4,12,81,0.1481481481481481,40,51,9.092799082398416,,0.4682,0.8176,0.8192,0.6368,0.8517,0.7754,0.8174,0.7818,0.8534,262,67,45,240,0.0079,0.54,0.7792,0.784,0.568,0.8054,0.7144,0.7792,0.7229,0.8451,60,23,11,60,0.0025,0.5366,0.7927,0.7972,0.5939,0.7978,0.6999,0.7927,0.7379,0.8556,77,27,13,76,0.0028,32.0,34.0,-2.0,185.0,202.0,-17.0,40.0,44.0,-4.0,164.0,180.0,-16.0,9,15,7,5,6,1,2.7578125,3.0,3.0,768,2.715025906735751,3.0,3.0,193,0.4682,0.8176,0.8192,0.6368,0.8517,0.7754,0.8174,0.7818,0.8534,262.0,67.0,45.0,240.0,0.0115,0.54,0.7792,0.784,0.568,0.8054,0.7144,0.7792,0.7229,0.8451,60.0,23.0,11.0,60.0,0.0037,0.5366,0.7927,0.7972,0.5939,0.7978,0.6999,0.7927,0.7379,0.8556,77.0,27.0,13.0,76.0,0.004,32.0,34.0,-2.0,185.0,202.0,-17.0,40.0,44.0,-4.0,164.0,180.0,-16.0,7.0,12.0,6.0,5.0,6.0,0.0,11.0,7.0,17.0,6.0,5.0,12.0,7.0,6.0,2.7578125,3.0,3.0,768.0,2.7150259017944336,3.0,3.0,193.0,OpenML_45557_Mammographic-Mass-Data-Set,OpenML_45557_Mammographic-Mass-Data-Set,45557,Mammographic-Mass-Data-Set,961,4,2,2,0.7972,0.7978,,0.7927,,7.0,6.0,12.0
3,D_no_mask_pp,False,True,False,False,balanced_acc,val_loss,val_loss,val_bacc,51,B3_D4_K12,0.6636845574068749,0.0082007491601639,0.0031789378843864,0.0226605072225594,0.0059414855644168,balanced_bce,3,4,12,81,0.1481481481481481,40,51,9.692721039056778,,0.476,0.8127,0.8121,0.6238,0.8501,0.7987,0.8119,0.7951,0.8282,270,59,56,229,0.0067,0.508,0.7857,0.79,0.5795,0.8286,0.7361,0.7857,0.7317,0.8472,61,22,11,60,0.0025,0.4726,0.8135,0.8156,0.6293,0.8527,0.7681,0.8132,0.7732,0.8542,82,22,14,75,0.0022,42.0,45.0,-3.0,188.0,209.0,-21.0,37.0,37.0,0.0,154.0,169.0,-15.0,16,28,13,1,11,2,3.8619791666666665,4.0,4.0,768,3.844559585492228,4.0,4.0,193,0.476,0.8127,0.8121,0.6238,0.8501,0.7987,0.8119,0.7951,0.8282,270.0,59.0,56.0,229.0,0.0121,0.508,0.7857,0.79,0.5795,0.8286,0.7361,0.7857,0.7317,0.8472,61.0,22.0,11.0,60.0,0.0044,0.4726,0.8135,0.8156,0.6293,0.8527,0.7681,0.8132,0.7732,0.8542,82.0,22.0,14.0,75.0,0.0037,42.0,45.0,-3.0,188.0,209.0,-21.0,37.0,37.0,0.0,154.0,169.0,-15.0,11.0,20.0,10.0,3.0,10.0,0.0,13.0,11.0,23.0,10.0,3.0,20.0,11.0,10.0,3.8359375,4.0,4.0,768.0,3.83419680595398,4.0,4.0,193.0,OpenML_45557_Mammographic-Mass-Data-Set,OpenML_45557_Mammographic-Mass-Data-Set,45557,Mammographic-Mass-Data-Set,961,4,2,2,0.8156,0.8527,,0.8132,,11.0,10.0,20.0
4,A_no_mask_no_pp,False,False,False,False,balanced_acc,val_loss,val_loss,val_bacc,51,B3_D4_K36,0.4094662010526885,0.0317333397827834,0.0553342057865474,0.0652249755006757,0.0145239695423702,balanced_bce,3,4,36,81,0.4444444444444444,40,51,8.952729165554047,,0.4795,0.7818,0.7834,0.5655,0.8498,0.8037,0.7815,0.7443,0.8197,250,79,55,230,0.0066,0.5153,0.7727,0.7708,0.5423,0.8154,0.7601,0.7711,0.7571,0.7857,66,17,18,53,0.002,0.4828,0.7617,0.7643,0.5271,0.8479,0.7823,0.7615,0.7172,0.8085,76,28,18,71,0.0022,37.0,37.0,0.0,174.0,184.0,-10.0,51.0,62.0,-11.0,159.0,177.0,-18.0,59,90,32,6,6,26,3.91796875,4.0,4.0,768,3.911917098445596,4.0,4.0,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpenML_45557_Mammographic-Mass-Data-Set,OpenML_45557_Mammographic-Mass-Data-Set,45557,Mammographic-Mass-Data-Set,961,4,2,2,,,,,,,,
4,B_mask_no_pp,True,False,True,False,balanced_acc,val_loss,val_loss,val_bacc,51,B3_D4_K36,0.4094662010526885,0.0317333397827834,0.0553342057865474,0.0652249755006757,0.0145239695423702,balanced_bce,3,4,36,81,0.4444444444444444,40,51,9.701471630483866,,0.4717,0.7883,0.7945,0.5924,0.8499,0.7741,0.7881,0.7233,0.8727,233,96,34,251,0.0071,0.5507,0.7792,0.784,0.568,0.7908,0.6914,0.7792,0.7229,0.8451,60,23,11,60,0.0021,0.5309,0.7617,0.7724,0.5585,0.819,0.7439,0.7602,0.6807,0.8919,66,38,8,81,0.0022,26.0,23.0,3.0,167.0,173.0,-6.0,58.0,73.0,-15.0,170.0,191.0,-21.0,43,68,26,6,10,16,3.9088541666666665,4.0,4.0,768,3.906735751295337,4.0,4.0,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpenML_45557_Mammographic-Mass-Data-Set,OpenML_45557_Mammographic-Mass-Data-Set,45557,Mammographic-Mass-Data-Set,961,4,2,2,,,,,,,,
4,C_mask_pp,True,True,True,False,balanced_acc,val_loss,val_loss,val_bacc,51,B3_D4_K36,0.4094662010526885,0.0317333397827834,0.0553342057865474,0.0652249755006757,0.0145239695423702,balanced_bce,3,4,36,81,0.4444444444444444,40,51,10.192488551139832,,0.4717,0.7883,0.7945,0.5924,0.8499,0.7741,0.7881,0.7233,0.8727,233,96,34,251,0.0071,0.5507,0.7792,0.784,0.568,0.7908,0.6914,0.7792,0.7229,0.8451,60,23,11,60,0.0021,0.5309,0.7617,0.7724,0.5585,0.819,0.7439,0.7602,0.6807,0.8919,66,38,8,81,0.0023,26.0,23.0,3.0,167.0,173.0,-6.0,58.0,73.0,-15.0,170.0,191.0,-21.0,43,68,26,6,10,16,3.9088541666666665,4.0,4.0,768,3.906735751295337,4.0,4.0,193,0.4717,0.7883,0.7945,0.5924,0.8499,0.7741,0.7881,0.7233,0.8727,233.0,96.0,34.0,251.0,0.0125,0.5507,0.7792,0.784,0.568,0.7908,0.6914,0.7792,0.7229,0.8451,60.0,23.0,11.0,60.0,0.004,0.5309,0.7617,0.7724,0.5585,0.819,0.7439,0.7602,0.6807,0.8919,66.0,38.0,8.0,81.0,0.0043,26.0,23.0,3.0,167.0,173.0,-6.0,58.0,73.0,-15.0,170.0,191.0,-21.0,9.0,15.0,7.0,7.0,6.0,1.0,14.0,9.0,22.0,7.0,7.0,15.0,9.0,9.0,2.9544270038604736,3.0,4.0,768.0,2.9792745113372803,3.0,4.0,193.0,OpenML_45557_Mammographic-Mass-Data-Set,OpenML_45557_Mammographic-Mass-Data-Set,45557,Mammographic-Mass-Data-Set,961,4,2,2,0.7724,0.819,,0.7602,,9.0,7.0,15.0
4,D_no_mask_pp,False,True,False,False,balanced_acc,val_loss,val_loss,val_bacc,51,B3_D4_K36,0.4094662010526885,0.0317333397827834,0.0553342057865474,0.0652249755006757,0.0145239695423702,balanced_bce,3,4,36,81,0.4444444444444444,40,51,8.607893913984299,,0.4795,0.7818,0.7834,0.5655,0.8498,0.8037,0.7815,0.7443,0.8197,250,79,55,230,0.0068,0.5153,0.7727,0.7708,0.5423,0.8154,0.7601,0.7711,0.7571,0.7857,66,17,18,53,0.0021,0.4828,0.7617,0.7643,0.5271,0.8479,0.7823,0.7615,0.7172,0.8085,76,28,18,71,0.0022,37.0,37.0,0.0,174.0,184.0,-10.0,51.0,62.0,-11.0,159.0,177.0,-18.0,59,90,32,6,6,26,3.91796875,4.0,4.0,768,3.911917098445596,4.0,4.0,193,0.4795,0.7818,0.7834,0.5655,0.8498,0.8037,0.7815,0.7443,0.8197,250.0,79.0,55.0,230.0,0.0137,0.5153,0.7727,0.7708,0.5423,0.8154,0.7601,0.7711,0.7571,0.7857,66.0,17.0,18.0,53.0,0.0035,0.4828,0.7617,0.7643,0.5271,0.8479,0.7823,0.7615,0.7172,0.8085,76.0,28.0,18.0,71.0,0.0038,37.0,37.0,0.0,174.0,184.0,-10.0,51.0,62.0,-11.0,159.0,177.0,-18.0,11.0,19.0,9.0,7.0,8.0,1.0,16.0,11.0,26.0,9.0,7.0,19.0,11.0,10.0,3.1328125,3.0,4.0,768.0,3.124352216720581,3.0,4.0,193.0,OpenML_45557_Mammographic-Mass-Data-Set,OpenML_45557_Mammographic-Mass-Data-Set,45557,Mammographic-Mass-Data-Set,961,4,2,2,0.7643,0.8479,,0.7615,,11.0,9.0,19.0
0,A_no_mask_no_pp,False,False,False,False,balanced_acc,val_loss,val_loss,val_bacc,16,B4_D4_K32,0.7731986333429554,0.0043882775379623,0.0264826394987421,0.0607854574148564,0.0024137317809658,balanced_bce,4,4,32,256,0.125,16,16,6.857658606022596,,0.5775,0.7879,0.8306,0.5558,0.84,0.9457,0.7465,0.9672,0.5,19,2,19,59,0.0017,0.4009,0.84,0.9,0.6667,0.94,0.98,0.8016,1.0,0.5556,5,0,4,16,0.0013,0.8372,0.7097,0.63,0.2263,0.6,0.8417,0.6043,0.8636,0.3333,3,3,6,19,0.0013,13.0,15.0,-2.0,16.0,14.0,2.0,-1.0,2.0,-3.0,40.0,43.0,-3.0,19,33,15,2,13,2,3.564516129032258,4.0,4.0,124,3.3548387096774195,3.0,4.0,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpenML_55_hepatitis,OpenML_55_hepatitis,55,hepatitis,155,19,19,0,,,,,,,,
0,B_mask_no_pp,True,False,True,False,balanced_acc,val_loss,val_loss,val_bacc,16,B4_D4_K32,0.7731986333429554,0.0043882775379623,0.0264826394987421,0.0607854574148564,0.0024137317809658,balanced_bce,4,4,32,256,0.125,16,16,5.918668512254953,,0.3974,0.798,0.8022,0.5241,0.8733,0.9427,0.7454,0.9394,0.5152,17,4,16,62,0.0017,0.2175,0.96,0.975,0.8898,0.98,0.9917,0.9417,1.0,0.8333,5,0,1,19,0.0013,0.505,0.7742,0.67,0.3213,0.7433,0.8949,0.6593,0.875,0.4286,3,3,4,21,0.0015,12.0,15.0,-3.0,14.0,12.0,2.0,1.0,4.0,-3.0,41.0,43.0,-2.0,11,19,9,2,8,1,3.4596774193548385,3.0,4.0,124,3.161290322580645,3.0,4.0,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpenML_55_hepatitis,OpenML_55_hepatitis,55,hepatitis,155,19,19,0,,,,,,,,
0,C_mask_pp,True,True,True,False,balanced_acc,val_loss,val_loss,val_bacc,16,B4_D4_K32,0.7731986333429554,0.0043882775379623,0.0264826394987421,0.0607854574148564,0.0024137317809658,balanced_bce,4,4,32,256,0.125,16,16,5.538042675703764,,0.3974,0.798,0.8022,0.5241,0.8733,0.9427,0.7454,0.9394,0.5152,17,4,16,62,0.0019,0.2175,0.96,0.975,0.8898,0.98,0.9917,0.9417,1.0,0.8333,5,0,1,19,0.0016,0.505,0.7742,0.67,0.3213,0.7433,0.8949,0.6593,0.875,0.4286,3,3,4,21,0.0014,12.0,15.0,-3.0,14.0,12.0,2.0,1.0,4.0,-3.0,41.0,43.0,-2.0,11,19,9,2,8,1,3.4596774193548385,3.0,4.0,124,3.161290322580645,3.0,4.0,31,0.3974,0.798,0.8022,0.5241,0.8733,0.9427,0.7454,0.9394,0.5152,17.0,4.0,16.0,62.0,0.0594,0.2175,0.96,0.975,0.8898,0.98,0.9917,0.9417,1.0,0.8333,5.0,0.0,1.0,19.0,0.0026,0.505,0.7742,0.67,0.3213,0.7433,0.8949,0.6593,0.875,0.4286,3.0,3.0,4.0,21.0,0.0024,12.0,15.0,-3.0,14.0,12.0,2.0,1.0,4.0,-3.0,41.0,43.0,-2.0,6.0,10.0,5.0,6.0,5.0,0.0,11.0,6.0,16.0,5.0,6.0,10.0,6.0,5.0,2.564516067504883,3.0,3.0,124.0,2.322580575942993,2.0,3.0,31.0,OpenML_55_hepatitis,OpenML_55_hepatitis,55,hepatitis,155,19,19,0,0.67,0.7433,,0.6593,,6.0,5.0,10.0
0,D_no_mask_pp,False,True,False,False,balanced_acc,val_loss,val_loss,val_bacc,16,B4_D4_K32,0.7731986333429554,0.0043882775379623,0.0264826394987421,0.0607854574148564,0.0024137317809658,balanced_bce,4,4,32,256,0.125,16,16,4.76339103281498,,0.5775,0.7879,0.8306,0.5558,0.84,0.9457,0.7465,0.9672,0.5,19,2,19,59,0.0016,0.4009,0.84,0.9,0.6667,0.94,0.98,0.8016,1.0,0.5556,5,0,4,16,0.0013,0.8372,0.7097,0.63,0.2263,0.6,0.8417,0.6043,0.8636,0.3333,3,3,6,19,0.0014,13.0,15.0,-2.0,16.0,14.0,2.0,-1.0,2.0,-3.0,40.0,43.0,-3.0,19,33,15,2,13,2,3.564516129032258,4.0,4.0,124,3.3548387096774195,3.0,4.0,31,0.5775,0.7879,0.8306,0.5558,0.84,0.9457,0.7465,0.9672,0.5,19.0,2.0,19.0,59.0,0.0026,0.4009,0.84,0.9,0.6667,0.94,0.98,0.8016,1.0,0.5556,5.0,0.0,4.0,16.0,0.0025,0.8372,0.7097,0.63,0.2263,0.6,0.8417,0.6043,0.8636,0.3333,3.0,3.0,6.0,19.0,0.0026,13.0,15.0,-2.0,16.0,14.0,2.0,-1.0,2.0,-3.0,40.0,43.0,-3.0,11.0,19.0,9.0,6.0,8.0,1.0,15.0,11.0,25.0,9.0,6.0,19.0,11.0,4.0,2.895161390304565,3.0,4.0,124.0,2.903225898742676,3.0,4.0,31.0,OpenML_55_hepatitis,OpenML_55_hepatitis,55,hepatitis,155,19,19,0,0.63,0.6,,0.6043,,11.0,9.0,19.0
1,A_no_mask_no_pp,False,False,False,False,balanced_acc,val_loss,val_loss,val_bacc,16,B4_D2_K16,0.2271160425804076,0.0282868007309141,0.0029909424004242,0.0041421506331716,0.0317054648155342,balanced_bce,4,2,16,16,1.0,16,16,6.088644951581955,,0.5823,0.8485,0.6951,0.4886,0.7604,0.8871,0.7273,0.8621,0.75,9,12,3,75,0.0018,0.5523,0.92,0.875,0.75,0.915,0.9625,0.875,0.95,0.8,4,1,1,19,0.0014,0.587,0.7742,0.5433,0.1158,0.76,0.9131,0.5451,0.8214,0.3333,1,5,2,23,0.0013,1.0,2.0,-1.0,8.0,5.0,3.0,7.0,11.0,-4.0,52.0,56.0,-4.0,16,20,5,0,0,5,2.0,2.0,2.0,124,2.0,2.0,2.0,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpenML_55_hepatitis,OpenML_55_hepatitis,55,hepatitis,155,19,19,0,,,,,,,,
